,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
42,-9.008297,11.751716,23.043547,16.863214,15.263917,-6.971963,-6.2820826,1.6688371,3.0917559,1.8378588,3.00105,1.9295925,4.5267205,-4.8732147,-3.9578223,-2.3288414,1.5661393,-4.044798,-4.873773,-10.113456,-6.8979754,-1.755756,2.584105,3.9327376,-4.149632,2.79304,-1.1603549,1.3238145,-6.365078,3.3461788,2.2459838,1.1739682,-7.3089566,10.7020645,2.6640644,-6.888503,-1.9689704,3.625487,-0.3081051,-3.977314,7.938935,-6.568397,4.5936694,-5.4064913,-2.9920313,9.825032,0.15751497,-5.3068824,8.889788,-6.719024
43,-4.7507143,2.7830803,-2.5060189,-1.7850713,1.2098607,2.0025063,2.3137488,2.307983,-0.9497449,-5.0399513,-1.1192063,-2.1145582,-0.060332954,-4.4580393,1.0739913,0.8686289,-1.4380345,1.3594866,0.9860834,0.049738467,0.091538474,-1.9215672,0.47889328,2.2610219,-0.9993536,0.07417443,-0.2751767,0.7714492,-2.3763547,1.5326141,-1.2163018,2.1164517,3.7568636,-0.09939345,-2.5501895,3.7895606,0.57177067,0.7222827,-2.3991096,0.8001259,-1.5239663,1.4110352,-1.8196995,-0.041971885,-1.6862359,1.392022,3.7123616,-0.15125512,0.53215736,0.23763826
44,13.875783,-3.0809686,0.12393815,0.6105572,3.7038789,4.0072985,0.52266824,1.5462525,-2.0022464,1.7330648,0.14520909,0.8642007,-0.052928124,0.13917814,-2.2488697,-0.25348923,-0.80328596,0.50563973,-1.7801667,0.41162616,-0.38029364,-1.0629997,0.26288316,0.68419075,-0.12995291,0.47522563,-0.4685067,0.62604284,-0.6848006,0.8480445,0.69332176,-0.10514701,0.1830599,-1.0933592,-0.14163968,-0.38222894,-0.43137178,-1.7137973,-0.49160352,-0.0864866,0.23478799,-0.5127956,-0.97891283,0.09309418,-0.4438709,0.19643801,-0.66210896,-1.0017382,-1.2840987,-0.37740088
45,-8.857258,-3.6837792,1.8391712,-2.1058807,0.5260855,-1.5874298,-1.8505505,0.64542055,1.4551125,2.7714381,-3.5897322,0.42742017,1.0140101,1.983491,-0.9928799,0.6792169,0.46949965,-1.0370047,0.7194748,-1.480239,-1.5481962,-0.37846875,1.0322009,-2.3579247,-0.4694072,0.95447105,-0.4155836,0.6474757,1.5111822,1.7653493,0.76347744,-0.7887138,0.3978947,1.1825817,1.5623637,0.88626313,0.19546582,-2.0561256,-0.6189348,0.48739752,0.33716762,0.48168194,1.0222842,1.5505942,0.13790861,1.4728383,1.0720013,0.6556013,0.88285035,0.28669998
46,8.387188,0.54314363,0.026242603,-0.63905704,-0.12574044,1.3495724,-3.7613118,-1.0080333,0.79006207,-0.38498482,0.89246935,2.5347068,-0.1346473,0.9506091,-2.3644245,-0.6685063,0.2467225,0.40177086,-0.43940166,0.29296,-0.70914185,1.670682,0.71275145,0.9850942,0.7784988,-1.455352,-0.45033646,0.18110487,0.37879425,-0.048187166,-0.08876544,0.7496558,1.759811,-0.44591632,0.27847382,0.33427936,-0.83481383,-0.32267243,-0.29899633,1.2881966,0.4138633,-0.38367617,0.078378856,0.5727157,0.33334878,-0.14489308,-1.01223,0.19480287,-0.323602,-1.6463681
47,10.791756,-0.6006766,-0.33555612,-0.58643055,1.0858691,0.58867717,-0.22124076,-0.9121459,1.3020633,-1.0615991,0.6569665,0.33158883,1.3798409,-0.2142547,0.05247902,-0.44057283,0.5633707,-0.38566563,0.020019941,1.1694533,-1.3669256,-2.3779101,0.45565334,-0.42230195,-0.38393882,0.015165298,-1.2557871,0.07476691,-0.66603583,0.07532649,0.46419844,0.42157736,0.7329796,1.4491328,0.10196779,0.3990314,0.21790604,0.16915996,2.3648477,0.11922197,-0.23156683,0.037635624,-0.49311873,0.99789363,1.7999276,0.8320059,-3.2286472,0.9529566,-0.33398286,1.532405
48,-5.194763,9.572283,4.5821595,4.0232983,6.863665,-2.536126,3.3748372,-1.9380369,-3.0023825,-1.8807544,1.3649607,0.42446983,5.654991,10.438149,-0.23477589,-8.920143,5.219651,-0.244291,4.053262,-3.0080447,-8.685369,-14.467084,9.06807,2.1262696,-6.6772685,-5.614771,-3.1705153,2.4169273,-8.123037,-7.7884398,-1.1810086,12.829016,-0.7888622,6.4331813,-2.7979915,-4.1984262,-2.5580115,-2.9564493,-5.9367323,4.2843795,-1.5705651,6.270577,-2.3025362,-1.1704692,-2.9607477,-6.0316496,-5.113085,-1.2292502,-1.6140825,4.5237722
49,12.280286,-1.3936538,1.110458,0.15344578,-0.040931094,0.3694018,1.6733819,0.33389905,0.14013721,0.5432454,0.21959534,-0.4082664,-0.4418717,-0.53315187,1.5616288,-0.57277155,0.0072648656,0.8124067,0.7712608,-0.49659225,-1.6209574,-0.62569404,-0.9705529,0.43056944,-0.74229926,0.9965001,-1.9235495,-0.4122066,-0.006155915,0.4402482,-1.2507164,1.0005057,-0.17681125,0.8790337,1.8698791,-2.009185,1.1879839,-0.23433863,0.8242431,-0.29133502,0.012659141,-1.0567135,-0.50077677,-2.183192,-0.84798,0.13875116,-1.3247993,-1.2897316,-1.2201482,1.2742164
50,-7.9234734,4.5927467,4.163696,-4.0839257,0.056284066,-3.7316716,3.6074014,0.59509116,-1.7087377,0.6625324,4.1361403,0.15980728,-1.2035099,1.7085942,-0.09434526,2.2730267,2.8565373,-0.84581274,1.5199898,-0.8470609,-2.7019217,3.0708823,3.1712327,-1.4579227,-2.786717,-3.0044901,1.3818865,-0.78411424,3.357561,1.3881012,5.314699,-1.7861482,-1.3889438,1.8626626,1.570456,0.07255776,-3.4196672,-5.3107305,1.3734242,-1.2563814,-1.0366915,-1.3305415,0.73498863,1.6323636,-4.149823,1.7215661,1.061957,0.72708344,-1.5975227,-1.5873338
51,-7.3199744,-3.561684,-2.8190799,0.63122547,1.9049807,2.3602724,-1.7900662,-1.1569091,-1.2246293,-1.1755217,1.7363449,0.0031432714,-0.97294384,-0.36497158,-1.4801586,-0.66958547,-0.4593501,-0.38940975,-0.18418969,-0.55415267,-0.3835153,-0.13904037,1.7354631,-0.6585252,0.720293,0.05066082,0.15048873,-0.031049937,0.033245414,-0.16988547,1.1171956,0.9412327,-0.4373574,0.1625196,-0.08676914,1.5182022,0.47501191,0.48129794,1.0849873,0.9223991,-0.9693302,0.83142644,-0.61242723,0.096867435,-0.36497438,-0.95580107,0.45467904,-0.25593826,-0.87826884,0.81515193
52,6.500731,2.4200618,-1.82332,-0.9165948,0.5573148,-0.7846327,-4.7720923,0.040541757,1.4397646,-0.5434042,0.1877952,0.74908745,-0.48955595,1.6705106,-1.5928181,-0.38574654,-1.1092471,0.62399036,0.5601599,-1.290661,1.5290998,-2.6516678,0.5316816,1.5500013,-0.67726415,-1.2577214,1.4393312,1.8904531,0.563899,1.1108809,1.909841,-1.2681934,0.9263442,-0.80418086,0.7410162,-0.55606836,0.47125584,-0.65174246,0.77170515,-1.2300177,-0.74907887,1.5896852,-0.11165306,-1.3083531,-0.485624,-1.3065184,-0.69712025,0.12824756,-0.4063346,0.7055373
53,-8.145663,3.6925373,-2.3122432,7.1218557,-1.1813551,8.970566,5.776205,0.8448016,0.06852057,-7.8475146,-3.8010702,42.055443,15.392668,3.0025005,9.622944,5.432083,-1.6905216,-6.205611,5.4523883,-1.7905517,1.1359038,1.0382639,-0.40149027,-3.3882334,2.8800652,5.4871616,-0.4317066,-1.7482884,5.3004227,-4.078291,0.27418885,2.1831605,0.36335364,-0.8949788,4.185103,-1.2695863,4.115726,-0.29197708,1.2076938,-3.9828196,-0.042293422,1.2679242,1.7502921,-0.1392469,-0.63147336,-1.1434644,2.564767,-0.76405334,-1.9017187,-1.5157864
54,10.932417,-0.65250075,0.81155616,0.809887,0.6866573,0.82669663,1.795315,-0.04638417,-0.85422903,-0.38212803,0.8445903,1.4226178,-0.7832459,1.0952662,-2.0467875,-0.39487308,0.9145389,-1.4894086,0.39205253,-0.210906,-1.1712726,-3.2672613,-1.7061287,0.65535593,0.6397374,-0.94818443,-0.37527484,-1.4730699,-2.338529,-2.721156,1.6588356,0.3723725,0.78716063,1.2800897,0.24117622,-0.07197769,0.061669376,0.18383914,-0.123690344,0.9026347,0.7243352,-0.485733,-0.7411239,0.5099178,1.0950166,-0.2774263,0.7038428,0.5779356,-0.30060074,1.0282215
55,10.854412,-2.2815166,0.42102927,-0.4924838,0.18374078,-0.3060512,-0.737808,-1.4111388,2.5114324,-2.6034608,-0.28606156,0.560411,0.06369665,-0.24259795,-0.007905641,-0.39524573,1.2186011,0.96397084,0.7624721,1.6562117,-1.4931622,-0.67527705,-1.1588073,0.44249988,-0.059056915,0.4975213,-1.243916,-0.10267422,-0.6621759,-1.1705213,-1.5752039,-1.0681163,-0.73348635,0.4292381,-0.4465616,-0.1351434,0.52899283,0.40581152,0.755351,0.20059761,0.8320247,0.91554075,0.5312818,-0.34702381,1.8775156,-1.3875338,-0.31543246,0.41785142,-0.8558171,-0.98641396
56,10.244781,-1.2559693,-0.40182564,-0.8306433,1.1100657,1.0133203,-1.9963001,-0.51318115,0.59430796,-1.5720913,0.63332015,1.1297195,0.4180063,0.58041006,-2.388845,-0.123689845,-0.05312192,1.855581,-0.57481074,-1.2177683,0.7142777,0.007028927,-1.1944362,-0.23700067,0.67517173,-1.6478024,0.044768,-0.07707648,-0.46510914,0.58025646,0.94810754,1.6067181,1.5002826,1.0807463,1.7981788,-0.6481855,-0.74454325,-0.56674606,-0.6110351,-1.3486241,-1.4997878,1.4271319,0.12599508,-0.53412825,0.16662957,0.3328108,-1.4291539,-0.71755064,-1.6329001,-0.105925605
57,-8.640801,-4.688969,-0.20400694,-1.3788545,2.1406894,0.1899208,0.6703105,0.2514363,-0.29716185,1.6196347,-1.6226562,-1.0225433,1.0940188,-0.51784545,1.5388154,0.24039449,-1.0015967,0.8958037,0.040111862,1.457642,-0.4215655,-1.3489368,-0.5322111,1.403984,0.37149453,-1.263478,-0.62097645,-0.44873586,-0.4469839,0.7278367,0.3867695,-0.5637119,0.3905126,1.2804298,1.2791874,0.03500608,1.0360758,-1.2529875,0.3970055,-0.20306624,0.38863242,1.326891,-0.22356403,-1.10889,-0.2687268,-1.8090897,0.14603604,-0.620609,-0.43921173,1.9689977
58,14.712181,-2.3922408,1.3799678,0.9038114,0.37339342,1.1970319,2.9786723,0.46956462,-1.7554862,0.57784975,-0.8743093,-0.54328394,-0.119125366,-0.816031,1.9745314,0.29376152,-0.009758317,0.6671091,0.2966068,0.75549823,-1.7596127,-0.97984064,-0.22418027,-1.1672632,-0.3098669,0.68097144,-0.4077378,0.059244476,-0.41500992,-1.669991,0.16753852,-0.5426098,-0.19019005,0.92368674,0.13296907,0.85274935,-0.031617947,0.4291199,-0.045775585,1.6537329,-1.1064172,0.18230131,-0.37465835,-0.20957334,0.8758347,-0.364495,0.5175978,-0.37860858,-0.24016531,0.018654708
59,-6.715213,-3.5878897,0.57678246,-2.3344667,0.66362596,-2.2329426,-0.5788122,1.176258,0.4264187,1.8308,-2.31973,0.19843258,-1.0402993,0.10240186,0.74805826,-0.56613976,-0.9986603,1.5876123,0.73030037,-0.15548204,0.5999274,1.1440367,-0.49548087,-0.6907506,0.40570813,-0.7841347,-0.13306016,0.6991997,-0.87660426,0.87476134,-0.887193,0.77381897,-0.19404987,-0.28603423,1.1774237,0.7856265,0.91172206,-0.2858406,0.0012239035,-0.038930293,0.5026874,-0.2895567,-0.04815175,-0.6296153,-0.44747669,-0.8695204,1.0745685,0.45795688,0.0071070483,1.107492
60,13.837093,-2.4471152,1.6960461,0.2481159,-0.4002155,1.5545706,3.177514,0.1453526,-1.6004335,1.1867971,-0.38138065,0.05901711,-0.31136194,-0.71730274,1.5775721,0.5574747,0.34233987,0.603979,0.14249922,-1.4913682,-0.3393485,-1.219055,0.9958054,0.79009706,-0.070408836,0.93586004,0.15735449,0.6822269,0.14770623,1.3739374,0.27556345,0.14577608,-1.0042999,0.7113243,1.0847197,0.53549033,0.6557204,0.07866624,0.6816119,-0.2053705,-0.60192835,-0.37699404,0.0013831255,-0.625035,0.033321153,-0.5424947,-0.5497339,1.8719115,1.0263267,-0.39137644
61,-5.909315,-4.915614,2.2811735,-3.973606,3.9060707,0.7433613,-3.282483,1.7739111,0.7298136,2.4846964,-3.483936,-0.30685708,1.5930605,-0.19086765,0.2741677,-0.6636847,0.776177,-0.83717495,0.36622706,-1.0580065,-1.7178991,-0.5340834,0.12580335,0.17138043,0.78513765,0.87149394,-0.13753322,-0.2940295,-0.64066154,0.03592023,0.251035,0.09483849,-0.10831985,-0.23801461,-0.0036345583,-0.5239353,0.3827355,-0.19987825,2.0080955,0.42181647,-1.1401485,-0.0890794,-0.34548378,0.16761924,-0.16827792,-0.124178946,-0.0034245474,0.75232774,0.027364613,-0.30784595
62,-8.518794,-4.535531,1.5007384,-3.6555054,0.81038195,-2.522856,0.48350126,0.65778023,-0.12208647,2.5715635,-0.67572373,2.2236328,0.58880365,0.31398243,-2.077941,-0.7902641,0.23502694,0.092423856,-0.003597215,-2.632904,1.5743556,-0.14926462,1.7654237,1.2085011,-0.1318185,-0.6739647,0.34132925,0.6288267,1.4317158,-0.54151475,1.07338,0.2455085,0.9603699,0.6044201,1.6914227,0.8768005,0.2915775,0.470593,-1.0119838,1.2200519,-0.16919027,0.66688734,-0.10800101,0.069124185,-1.3637491,0.4650914,-0.4320902,0.11909092,1.0643754,-1.0784453
63,-8.498599,-5.3074627,-0.19617718,-1.680156,3.8645203,0.37590152,-0.94608593,0.83280915,-0.19839776,2.0146446,-1.7559862,-0.39971784,0.16678976,0.21270765,0.15509859,0.39863533,-0.60125095,0.20018128,0.3616899,0.92525846,-0.22788326,-0.049654394,-0.36004856,1.316487,-0.3180553,0.23930424,0.54103225,0.3999431,0.8171002,-0.49268574,0.10524299,-0.29013833,-0.45755324,-0.73871446,-0.43042806,0.74993044,1.2410178,0.07177978,2.020586,0.76489305,0.014445167,0.6987203,0.6405406,-0.15622737,-0.07499374,-0.6684379,0.9027858,-0.7213293,-1.2916566,-0.5441989
64,-2.2364635,9.689906,-3.8830023,1.1589859,-3.2485318,0.021995386,-1.8618095,1.0737718,-3.3542585,5.489875,-3.6046968,0.67878234,-0.3364005,-2.3473983,-1.3063056,0.21208602,0.70663667,-1.3936684,0.7239989,-1.0410404,-2.2543938,-0.4924603,1.4563991,-2.1378229,4.282507,-3.8182037,1.0708121,-4.728105,3.0809476,2.6674385,7.1518927,7.128576,-0.34358978,6.7091336,0.7001983,-0.3433428,-2.6728244,0.9423268,4.799777,-2.83388,1.3909696,-0.025852796,-1.1921679,1.9055294,4.1531506,-5.7397485,1.0441318,4.83451,3.4365492,-3.8221211
65,3.8956153,6.5975857,-2.3177445,-3.2614772,4.5068426,1.7850457,-7.5810895,1.402401,-0.9292413,1.4076824,-0.43915826,-1.219712,0.46946946,2.8913217,-2.6242647,2.6625292,-0.45333612,-4.063796,-1.1554036,0.26037377,1.6711311,1.6038758,2.0497577,-0.048187505,-0.44334614,0.44192314,1.3589778,3.4188895,-0.5212597,0.84034556,0.7294842,-1.362543,-0.9472605,0.2683178,0.9126448,-4.372574,1.8066894,-0.8213627,-0.9862126,-1.183285,-1.7261872,0.6606226,-0.26997894,2.7675042,0.3494054,0.5432855,-0.66077405,1.6245804,-1.0051656,-0.7712256
66,-2.084756,9.640028,-3.2647417,0.5948536,0.642662,0.34099445,1.5024674,-2.685176,-0.78650725,2.0059454,-0.9102643,0.2999977,-0.5599253,1.4478934,-2.0087245,2.4708354,1.3213735,0.82069194,1.7891493,-0.019660873,-0.2428976,-1.0932615,-0.5090305,1.084981,1.7441901,-2.8668423,0.77903277,2.5589314,2.215297,-0.37770858,2.967772,-1.5833745,0.19083336,-1.164323,-0.75948405,0.9415781,-0.7917285,2.101032,1.8539051,0.71218765,-2.4935808,1.1507342,-0.99845505,-1.0781072,3.3949454,1.5590762,1.3335311,-0.84061694,-2.2629132,1.9873466
67,-8.221383,1.6344769,1.59903,-4.0046396,0.31300586,-2.8074272,0.82892895,1.2350835,-1.4469988,1.3610692,5.9224114,1.314071,1.2620652,2.162764,0.20415908,-1.3736273,5.471702,1.0495722,-0.35381114,-5.6937733,-0.26116422,1.7661101,1.8725411,0.44694322,-1.3562474,-1.7041059,3.029095,1.4603361,0.5825929,-3.2384038,2.894887,-1.8059504,0.06234346,-3.679548,-1.4022012,-1.797514,0.033059243,-2.0227432,0.8107734,-1.1172898,0.045586724,2.917383,-0.41245723,-0.32722798,2.0384705,0.65672433,-1.7348263,-1.1104621,-1.1572345,-0.20128252
68,-4.5662804,2.9698164,-2.3718753,-3.0510108,2.2394485,1.0704482,2.159636,2.7463648,-1.8154969,-3.8338351,-0.9851072,-1.9409435,-0.4256045,-2.2998245,2.254291,1.1850457,-2.3706114,1.0212755,2.8224878,0.23911442,0.031924307,-3.6877022,0.2079115,0.29904124,2.5081394,-0.07200287,-2.0921,0.8441874,-0.49347904,1.1774848,0.70394474,-0.46172595,-1.4230052,-0.9878454,0.2733419,-1.5389557,-1.0209533,-0.42446154,0.39078996,2.7172787,1.519849,0.5442643,1.2078161,-0.20304044,1.3055748,4.000959,-0.5450235,-0.8004458,0.5912555,1.2315311
69,1.688548,7.564732,-3.3690171,-1.0630577,1.3896879,-0.11067877,-3.069161,0.91049427,-0.5982175,0.41704512,1.4293926,-0.27551633,-1.3134633,-0.7321964,-0.13609509,1.5577751,-0.26473698,-0.98984224,0.9017921,-1.4123541,0.8345289,-1.6635312,-0.89428496,0.27518696,1.0527521,1.9803408,0.0611246,-1.1285087,0.085142225,3.2860894,2.2876365,-0.30538478,0.3451164,2.3681438,-1.3144246,0.3555584,-2.133794,2.3849108,-0.45571944,-1.0822179,-0.52220976,0.58570004,-1.1447626,0.81019664,0.46274686,-0.14520031,-1.0300994,-1.67603,1.1070157,-1.7378396
70,4.048149,3.3239093,-0.945219,-0.9454254,-0.33865488,-1.8849709,-3.0821726,-1.1831257,2.2241461,-1.4596179,1.2620243,-0.061710067,-2.2985027,-0.09654151,1.7209468,2.1313362,-1.136945,-1.9230492,0.1013225,0.74833995,2.0021713,2.0869682,-0.98285985,2.1151316,-0.41145214,0.008509664,-0.14306162,0.922353,-0.47821704,-0.3465958,-0.069917805,0.8646053,1.1458808,-0.8161004,0.6638312,-1.1740382,-0.56803364,-1.3327539,-1.7957177,1.7985744,0.48768544,0.2866385,0.8824652,-0.6008107,1.3429742,0.051751416,-0.6077986,0.96541935,2.0967517,-2.240354
71,6.851037,2.1995406,-0.34699595,-0.13039282,-2.2332582,-1.2491359,-3.0918813,0.54188555,0.34287226,-0.9011203,-0.12592463,1.2042226,-1.6988705,0.19538641,1.8086343,-1.0953783,0.43540415,2.0649388,0.17885865,0.10688134,-1.2915157,0.6766596,-1.4381622,0.045162905,0.12226316,-0.5876955,0.4685946,-0.15805925,-1.3686528,-0.38160795,0.73904824,1.007342,-0.8595053,-1.7439268,1.4064173,0.5706569,0.6592939,2.041183,-0.9866539,1.2988378,0.024891628,-1.3920323,1.4004344,0.87249744,-0.65060484,-0.561379,1.8102105,1.15039,-0.013944968,-0.36489856
72,-6.7326474,-2.5506701,-3.4457233,2.3435426,3.1850488,3.2181473,0.079522185,-2.0025907,-1.3503261,-2.6926806,2.5124748,-0.69689137,-1.5558895,0.01165549,2.4754438,0.405891,-0.48312497,-0.46374005,2.4779508,-0.35665953,-1.0716807,-0.31462017,0.8385297,0.18029818,-0.13846539,0.64343005,0.50636715,-0.2729871,0.8685138,-0.0573502,0.6743083,-0.1950951,0.32436994,0.52316993,2.9771113,0.4617796,1.1719133,0.5781007,2.4396162,1.2018783,0.028191112,1.25836,-0.5924709,0.35065538,-0.4058142,1.9753006,0.4487107,0.6899977,-0.29446003,0.10886026
73,11.097919,-1.215285,0.40980452,-0.561703,1.0983751,-0.19941959,-0.057178494,-1.2535989,0.8551856,-1.1251836,0.416786,0.6029836,-1.2034132,0.51321644,-0.4784742,-0.58679485,0.4463177,-0.24898998,0.34465554,1.0597563,-0.25129837,0.7792611,-1.2665545,0.014566845,0.21901616,0.5570969,-1.1138811,0.97331434,0.8907089,0.8628102,-0.37826243,0.073770754,0.0078047044,-0.8242503,-0.956106,0.27323404,-1.6466964,-0.8318945,-1.599042,0.07202815,-0.26090002,0.06629859,-1.5121785,-0.2779531,1.4485978,1.0673656,-0.63531786,-1.344048,-0.36508763,-0.0381182
74,-6.3706923,-5.020212,-2.974265,4.489123,0.3563941,2.2225885,-0.8817026,-2.1355686,0.2263818,-0.021517681,0.15544312,-0.32073864,-0.716927,-0.8478569,0.3645403,0.9139838,0.7036343,1.6267511,-0.21503204,-1.8969629,0.98979264,0.31876662,0.12370375,0.29659986,0.49061668,0.015148693,0.069254294,0.18729405,0.7806612,-0.25934544,-0.5977369,1.1243548,0.7405193,-0.07869589,0.5410178,0.8289787,0.4806582,0.19043405,-0.34653878,-0.7621278,-0.07950263,-0.1464125,-2.2986355,-0.54071665,1.166729,-1.574953,-0.8783507,0.8874318,0.89973766,-0.64582545
75,-8.982085,-3.709524,-3.1689835,3.722535,1.1836393,3.0286646,-1.0934536,-2.1066895,-0.94874144,-0.5913701,1.6434578,-1.8103344,-0.6607606,-1.90496,2.536919,0.5195212,0.4995082,-0.4884035,1.1331584,0.06897653,-0.85432625,0.37330428,0.51373136,-1.7531554,0.272126,0.7589685,0.15171279,0.26015478,-0.29268476,0.08649135,0.76588833,-0.017283509,-0.45912755,-0.868222,-0.4457607,-0.5369433,1.260423,-0.038679145,0.64870125,-0.11970459,-0.07244342,0.7735147,0.62900734,-0.5295625,1.5078737,0.6791587,-0.5115668,-0.4345725,0.027396506,-0.18828048
76,11.700954,-1.7053952,0.083005555,-1.407701,2.7505627,1.1908473,-2.6481383,-0.027293054,0.24712339,-0.43524003,0.43725333,0.3578036,0.27817306,-0.3354245,1.3468671,-0.042762533,-0.9799571,2.19136,0.6733773,-0.07336458,-0.780312,0.2354495,0.2935955,1.4924406,0.70271105,-1.4325051,-0.55025905,0.36087772,0.4112792,0.122890085,-0.5170195,-0.012524577,2.5231853,-0.58741176,1.8152916,-0.5535611,0.4242931,-0.15163043,-0.6746194,-0.81730473,0.37313312,-0.45624858,-0.37739283,-1.8782264,0.14505932,0.78530174,0.98101234,1.4980496,0.5915684,0.6189523
77,10.260293,-0.45353505,0.3997568,0.9831154,-0.5681764,0.45647672,0.9187024,0.7500993,-1.6897146,0.60133725,0.7186742,1.0011532,-0.86414295,0.93729246,-1.5131195,0.47035956,-1.9435358,0.124710605,0.66508394,-0.48804203,2.1828575,-0.13338847,1.0732543,0.7984832,-0.23292392,0.07535763,0.9721028,0.91416436,-0.55998963,0.48948258,0.09543092,-0.59218514,-1.8150064,-0.5192704,-0.27604112,0.100713596,-0.53744084,0.5491596,0.5721541,0.19068487,-1.0270288,1.0636238,1.7976931,-0.2974602,-0.48785767,-1.1309795,0.36439928,-0.3457559,0.9763973,-1.2259877
78,9.33369,-1.0535765,0.37253374,0.3187708,-0.57534784,0.10198138,0.08829335,0.016664682,2.0494397,-1.0946659,0.121054135,0.31096643,-1.5842252,0.02520087,-0.5218192,-1.007939,0.17794424,0.08240836,-0.576568,1.6117252,-2.2297895,-1.5380486,0.27998003,-1.3640869,0.77021307,1.3842037,0.7372239,0.30267316,0.32948586,-0.61873734,-0.1272845,-0.39019898,1.230893,-0.26798362,-0.658471,0.63050425,-1.3319883,0.7222982,-0.019634448,-0.54878074,1.0705464,-1.1830175,-0.91369706,-0.5483669,0.6662214,-1.7371519,-0.19103616,0.02296152,-0.2676349,-0.24668257
79,-7.142851,-4.6631413,2.3592215,-3.4143345,0.6082314,-2.9119883,0.21570404,1.9492666,1.1791862,1.5610044,-0.34219947,0.30025965,-0.13684085,-0.08544425,2.0304847,-1.7219044,0.72749174,0.21464,0.13898593,-0.6015523,-0.6966101,0.32325548,0.83996046,-0.07066552,-0.3018012,-0.66052985,1.0664637,-0.94719434,-0.38093793,0.053364985,0.15895994,0.55434,0.2583769,-1.7726011,0.9739471,-0.7430042,-0.1238842,-0.23731509,0.8945848,-1.3036638,0.18921821,-0.25039795,-0.74104834,0.41721952,0.5562482,-0.4462385,-0.5811461,0.10599031,0.605318,1.281457
80,-5.014359,1.244414,-0.389856,-4.3875337,2.5600934,-1.5225245,0.90909606,1.1295499,-2.145534,-0.58143747,0.87703836,-0.44385397,-1.1424499,-1.0554405,1.9982084,-0.5792762,0.053939432,2.100165,2.1107986,0.47927848,1.6828607,-2.0457053,-2.064367,0.8115041,1.2332537,-0.6072582,1.3081187,-0.8070495,0.93825936,-0.24338049,0.8400866,0.8879945,-0.22799256,0.66455674,0.9719333,-0.21979152,0.32317695,-0.38744053,0.14152889,0.06843438,1.4158491,-0.3097752,-0.8451141,2.1769674,1.9739217,-0.6768151,-0.41324386,-1.3186644,0.15012778,0.9226341
81,-4.756974,1.4005809,-0.67243344,-3.046715,0.834036,-1.8225001,3.335598,1.1718922,-2.2597072,-1.8308604,2.877387,0.053555332,-2.3283305,-2.2735405,1.5003395,0.87345403,-2.496512,3.614064,1.9272021,0.9170531,0.07011994,-0.33318794,-0.10506547,1.4929616,1.2474837,-0.43276036,-0.49741083,-0.26364473,0.27873075,1.2175084,0.08104053,-1.3032299,-1.9747231,0.5547342,1.8280443,1.7153168,0.22576284,0.06168034,0.03940261,0.2639414,-1.8717077,1.0892075,-0.6564666,-1.0621238,-0.23107557,-1.779597,1.7906721,-1.5705162,-0.5415955,1.5983291
82,-6.742939,-1.802753,-2.5797951,1.5699,1.2017654,1.4279369,-0.26641303,-0.22315167,-0.56112075,-1.6128688,1.9233354,0.96734977,-1.8413918,0.9820601,0.7707518,2.1034422,-0.09176125,-0.08869964,1.3669119,-1.1441555,0.33268452,-1.4287236,-0.106048554,1.5365881,0.6602731,0.94173783,0.04219447,0.25154263,-1.4773247,-1.5992283,0.27051064,-1.2229996,-0.42046088,0.43856883,-0.7379978,-0.37617397,-0.43099886,-2.7707012,1.6404047,-0.51569194,0.7144178,-0.48878,0.5284387,-0.08178678,0.4552315,0.3956041,0.95265746,1.6170857,0.91784793,0.20581982
